VannforekomstID	Vannforekomstnavn	Vanntype	Nasjonal vanntype	Interkalibreringstype	Økoregion kyst	Kysttype	Salinitet	Tidevann	Bølgeeksponering	Miksing i vannsøylen	Oppholdstid	Strømhastighet	Påvirkningstype	Påvirkningsgrad	Økologisk tilstand	Økologisk potensial	Kjemisk tilstand	Økologisk tilstand miljømål	Økologisk potensial miljømål	Kjemisk miljømål	Vannregionkoordinator	Vannregion	Vannområde	VassdragsområdeID	Vassdragsområde	Endret dato	Kommunenummer	Kommunenavn
0362010900-C	Røssåen	CH4413222	H4	Not applicable	Norskehavet Sør	Ferskvannspåvirket beskyttet fjord	Polyhalin (18 - 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning fra fulldyrket mark	Middels grad	Svært god	Ikke relevant	Dårlig	Svært god	Udefinert	God	Nordland FK	Nordland og Jan Mayen	Ranfjorden	155	RØSSÅGA/ELSFJORD OG SØRFJORDEN	01.01.2005 00:00	1832	Hemnes
0362010900-C	Røssåen	CH4413222	H4	Not applicable	Norskehavet Sør	Ferskvannspåvirket beskyttet fjord	Polyhalin (18 - 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Hydromorfologisk endring ved overføring av vann	Middels grad	Svært god	Ikke relevant	Dårlig	Svært god	Udefinert	God	Nordland FK	Nordland og Jan Mayen	Ranfjorden	155	RØSSÅGA/ELSFJORD OG SØRFJORDEN	01.01.2005 00:00	1832	Hemnes
0362010900-C	Røssåen	CH4413222	H4	Not applicable	Norskehavet Sør	Ferskvannspåvirket beskyttet fjord	Polyhalin (18 - 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Fysisk endring grunnet vegkonstruksjon (veg i vassdrag, kulvert etc.)	Liten grad	Svært god	Ikke relevant	Dårlig	Svært god	Udefinert	God	Nordland FK	Nordland og Jan Mayen	Ranfjorden	155	RØSSÅGA/ELSFJORD OG SØRFJORDEN	01.01.2005 00:00	1832	Hemnes
0362011000-1-C	Ranfjorden - Hemneshalvøya	CH4413222	H4	Not applicable	Norskehavet Sør	Ferskvannspåvirket beskyttet fjord	Polyhalin (18 - 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Hydromorfologisk endring ved overføring av vann	Liten grad	Moderat	Ikke relevant	Dårlig	God	Udefinert	God	Nordland FK	Nordland og Jan Mayen	Ranfjorden	156	RANAVASSDRAGET/RANAFJORDEN NORD	7/24/2018 6:54:22 PM	1832,1833	Hemnes, Rana
0362011000-1-C	Ranfjorden - Hemneshalvøya	CH4413222	H4	Not applicable	Norskehavet Sør	Ferskvannspåvirket beskyttet fjord	Polyhalin (18 - 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning fra spredt bebyggelse	Liten grad	Moderat	Ikke relevant	Dårlig	God	Udefinert	God	Nordland FK	Nordland og Jan Mayen	Ranfjorden	156	RANAVASSDRAGET/RANAFJORDEN NORD	7/24/2018 6:54:22 PM	1832,1833	Hemnes, Rana
0362011000-1-C	Ranfjorden - Hemneshalvøya	CH4413222	H4	Not applicable	Norskehavet Sør	Ferskvannspåvirket beskyttet fjord	Polyhalin (18 - 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Punktutslipp fra industri (ikke-IED)	Stor grad	Moderat	Ikke relevant	Dårlig	God	Udefinert	God	Nordland FK	Nordland og Jan Mayen	Ranfjorden	156	RANAVASSDRAGET/RANAFJORDEN NORD	7/24/2018 6:54:22 PM	1832,1833	Hemnes, Rana
0362011000-2-C	Ranfjorden - Mo	CH4413222	H4	Not applicable	Norskehavet Sør	Ferskvannspåvirket beskyttet fjord	Polyhalin (18 - 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Punktutslipp fra industri (ikke-IED)	Stor grad	Ikke relevant	Moderat	Dårlig	God	Godt	God	Nordland FK	Nordland og Jan Mayen	Ranfjorden	156	RANAVASSDRAGET/RANAFJORDEN NORD	06.10.2021 14:55	1833	Rana
0362011000-2-C	Ranfjorden - Mo	CH4413222	H4	Not applicable	Norskehavet Sør	Ferskvannspåvirket beskyttet fjord	Polyhalin (18 - 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Punktutslipp fra industri (IED)	Middels grad	Ikke relevant	Moderat	Dårlig	God	Godt	God	Nordland FK	Nordland og Jan Mayen	Ranfjorden	156	RANAVASSDRAGET/RANAFJORDEN NORD	06.10.2021 14:55	1833	Rana
0362011000-2-C	Ranfjorden - Mo	CH4413222	H4	Not applicable	Norskehavet Sør	Ferskvannspåvirket beskyttet fjord	Polyhalin (18 - 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Punktutslipp fra renseanlegg 2000 PE	Middels grad	Ikke relevant	Moderat	Dårlig	God	Godt	God	Nordland FK	Nordland og Jan Mayen	Ranfjorden	156	RANAVASSDRAGET/RANAFJORDEN NORD	06.10.2021 14:55	1833	Rana
0362011000-2-C	Ranfjorden - Mo	CH4413222	H4	Not applicable	Norskehavet Sør	Ferskvannspåvirket beskyttet fjord	Polyhalin (18 - 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning fra byer/tettsteder	Middels grad	Ikke relevant	Moderat	Dårlig	God	Godt	God	Nordland FK	Nordland og Jan Mayen	Ranfjorden	156	RANAVASSDRAGET/RANAFJORDEN NORD	06.10.2021 14:55	1833	Rana
0362011000-2-C	Ranfjorden - Mo	CH4413222	H4	Not applicable	Norskehavet Sør	Ferskvannspåvirket beskyttet fjord	Polyhalin (18 - 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning fra annen kilde	Stor grad	Ikke relevant	Moderat	Dårlig	God	Godt	God	Nordland FK	Nordland og Jan Mayen	Ranfjorden	156	RANAVASSDRAGET/RANAFJORDEN NORD	06.10.2021 14:55	1833	Rana
0362011000-2-C	Ranfjorden - Mo	CH4413222	H4	Not applicable	Norskehavet Sør	Ferskvannspåvirket beskyttet fjord	Polyhalin (18 - 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus forurenset sjøbunn	Ukjent grad	Ikke relevant	Moderat	Dårlig	God	Godt	God	Nordland FK	Nordland og Jan Mayen	Ranfjorden	156	RANAVASSDRAGET/RANAFJORDEN NORD	06.10.2021 14:55	1833	Rana
0362011000-2-C	Ranfjorden - Mo	CH4413222	H4	Not applicable	Norskehavet Sør	Ferskvannspåvirket beskyttet fjord	Polyhalin (18 - 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning fra gruveslam	Stor grad	Ikke relevant	Moderat	Dårlig	God	Godt	God	Nordland FK	Nordland og Jan Mayen	Ranfjorden	156	RANAVASSDRAGET/RANAFJORDEN NORD	06.10.2021 14:55	1833	Rana
0362011000-2-C	Ranfjorden - Mo	CH4413222	H4	Not applicable	Norskehavet Sør	Ferskvannspåvirket beskyttet fjord	Polyhalin (18 - 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Punktutslipp fra akvakultur	Liten grad	Ikke relevant	Moderat	Dårlig	God	Godt	God	Nordland FK	Nordland og Jan Mayen	Ranfjorden	156	RANAVASSDRAGET/RANAFJORDEN NORD	06.10.2021 14:55	1833	Rana
0362011000-2-C	Ranfjorden - Mo	CH4413222	H4	Not applicable	Norskehavet Sør	Ferskvannspåvirket beskyttet fjord	Polyhalin (18 - 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning fra gruver/deponering	Middels grad	Ikke relevant	Moderat	Dårlig	God	Godt	God	Nordland FK	Nordland og Jan Mayen	Ranfjorden	156	RANAVASSDRAGET/RANAFJORDEN NORD	06.10.2021 14:55	1833	Rana
0362011000-2-C	Ranfjorden - Mo	CH4413222	H4	Not applicable	Norskehavet Sør	Ferskvannspåvirket beskyttet fjord	Polyhalin (18 - 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Fysisk endring grunnet mudring	Stor grad	Ikke relevant	Moderat	Dårlig	God	Godt	God	Nordland FK	Nordland og Jan Mayen	Ranfjorden	156	RANAVASSDRAGET/RANAFJORDEN NORD	06.10.2021 14:55	1833	Rana
0362011000-2-C	Ranfjorden - Mo	CH4413222	H4	Not applicable	Norskehavet Sør	Ferskvannspåvirket beskyttet fjord	Polyhalin (18 - 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning fra annen jordbrukskilde	Ukjent grad	Ikke relevant	Moderat	Dårlig	God	Godt	God	Nordland FK	Nordland og Jan Mayen	Ranfjorden	156	RANAVASSDRAGET/RANAFJORDEN NORD	06.10.2021 14:55	1833	Rana
0362011000-2-C	Ranfjorden - Mo	CH4413222	H4	Not applicable	Norskehavet Sør	Ferskvannspåvirket beskyttet fjord	Polyhalin (18 - 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning og utslipp fra transport/infrastruktur	Stor grad	Ikke relevant	Moderat	Dårlig	God	Godt	God	Nordland FK	Nordland og Jan Mayen	Ranfjorden	156	RANAVASSDRAGET/RANAFJORDEN NORD	06.10.2021 14:55	1833	Rana
0362011000-2-C	Ranfjorden - Mo	CH4413222	H4	Not applicable	Norskehavet Sør	Ferskvannspåvirket beskyttet fjord	Polyhalin (18 - 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning fra industrier	Middels grad	Ikke relevant	Moderat	Dårlig	God	Godt	God	Nordland FK	Nordland og Jan Mayen	Ranfjorden	156	RANAVASSDRAGET/RANAFJORDEN NORD	06.10.2021 14:55	1833	Rana
0362011000-2-C	Ranfjorden - Mo	CH4413222	H4	Not applicable	Norskehavet Sør	Ferskvannspåvirket beskyttet fjord	Polyhalin (18 - 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Hydromorfologisk endring ved overføring av vann	Stor grad	Ikke relevant	Moderat	Dårlig	God	Godt	God	Nordland FK	Nordland og Jan Mayen	Ranfjorden	156	RANAVASSDRAGET/RANAFJORDEN NORD	06.10.2021 14:55	1833	Rana
0362011000-2-C	Ranfjorden - Mo	CH4413222	H4	Not applicable	Norskehavet Sør	Ferskvannspåvirket beskyttet fjord	Polyhalin (18 - 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Fysisk endring grunnet havneanlegg	Middels grad	Ikke relevant	Moderat	Dårlig	God	Godt	God	Nordland FK	Nordland og Jan Mayen	Ranfjorden	156	RANAVASSDRAGET/RANAFJORDEN NORD	06.10.2021 14:55	1833	Rana
0362011100-C	Finneidfjorden	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning fra industrier	Middels grad	God	Ikke relevant	Udefinert	God	Udefinert	God	Nordland FK	Nordland og Jan Mayen	Ranfjorden	156	RANAVASSDRAGET/RANAFJORDEN NORD	9/25/2018 7:07:32 PM	1832	Hemnes
0362011100-C	Finneidfjorden	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning fra gruver/deponering	Middels grad	God	Ikke relevant	Udefinert	God	Udefinert	God	Nordland FK	Nordland og Jan Mayen	Ranfjorden	156	RANAVASSDRAGET/RANAFJORDEN NORD	9/25/2018 7:07:32 PM	1832	Hemnes
0362011100-C	Finneidfjorden	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning fra spredt bebyggelse	Ukjent grad	God	Ikke relevant	Udefinert	God	Udefinert	God	Nordland FK	Nordland og Jan Mayen	Ranfjorden	156	RANAVASSDRAGET/RANAFJORDEN NORD	9/25/2018 7:07:32 PM	1832	Hemnes
0362011200-C	Sveet	CH4413222	H4	Not applicable	Norskehavet Sør	Ferskvannspåvirket beskyttet fjord	Polyhalin (18 - 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning fra spredt bebyggelse	Middels grad	Moderat	Ikke relevant	Udefinert	God	Udefinert	God	Nordland FK	Nordland og Jan Mayen	Ranfjorden	156	RANAVASSDRAGET/RANAFJORDEN NORD	01.01.2005 00:00	1833	Rana
0362011200-C	Sveet	CH4413222	H4	Not applicable	Norskehavet Sør	Ferskvannspåvirket beskyttet fjord	Polyhalin (18 - 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning fra annen jordbrukskilde	Middels grad	Moderat	Ikke relevant	Udefinert	God	Udefinert	God	Nordland FK	Nordland og Jan Mayen	Ranfjorden	156	RANAVASSDRAGET/RANAFJORDEN NORD	01.01.2005 00:00	1833	Rana
0362011300-C	Utskarpen	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Punktutslipp fra renseanlegg 2000 PE	Middels grad	Moderat	Ikke relevant	Udefinert	God	Udefinert	God	Nordland FK	Nordland og Jan Mayen	Ranfjorden	157	KYST UTSKARPEN-NESNA-TONNES	09.07.2020 12:58	1833	Rana
0362011300-C	Utskarpen	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Hydromorfologisk endring ved overføring av vann	Stor grad	Moderat	Ikke relevant	Udefinert	God	Udefinert	God	Nordland FK	Nordland og Jan Mayen	Ranfjorden	157	KYST UTSKARPEN-NESNA-TONNES	09.07.2020 12:58	1833	Rana
0362011400-1-C	Skogsleira	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning fra annen jordbrukskilde	Liten grad	God	Ikke relevant	Udefinert	God	Udefinert	God	Nordland FK	Nordland og Jan Mayen	Ranfjorden	157	KYST UTSKARPEN-NESNA-TONNES	11/27/2005 12:00:00 AM	1828	Nesna
0362011400-2-C	Litlsjona	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning fra spredt bebyggelse	Liten grad	Svært god	Ikke relevant	Udefinert	God	Udefinert	God	Nordland FK	Nordland og Jan Mayen	Ranfjorden	158	ØYER I NESNA, LURØY OG TRÆNA KOMMUNER	11.10.2021 14:52	1828	Nesna
0362011400-2-C	Litlsjona	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Punktutslipp fra renseanlegg 2000 PE	Liten grad	Svært god	Ikke relevant	Udefinert	God	Udefinert	God	Nordland FK	Nordland og Jan Mayen	Ranfjorden	158	ØYER I NESNA, LURØY OG TRÆNA KOMMUNER	11.10.2021 14:52	1828	Nesna
0362020100-1-C	Lovund Havn	CH2512112	H2	CW-NEA1/26	Norskehavet Sør	Moderat eksponert kyst	Euhalin (> 30)	Middels (1-5 m)	Moderat	Blandet	Kort (dager)	Moderat (1 - 3 knop)	Punktutslipp fra industri (ikke-IED)	Middels grad	Ikke relevant	Moderat	Udefinert	God	Godt	God	Nordland FK	Nordland og Jan Mayen	Rødøy - Lurøy	158	ØYER I NESNA, LURØY OG TRÆNA KOMMUNER	1/20/2020 9:22:42 AM	1834	Lurøy
0362020100-1-C	Lovund Havn	CH2512112	H2	CW-NEA1/26	Norskehavet Sør	Moderat eksponert kyst	Euhalin (> 30)	Middels (1-5 m)	Moderat	Blandet	Kort (dager)	Moderat (1 - 3 knop)	Punktutslipp av kommunalt avløpsvann uten rensing	Middels grad	Ikke relevant	Moderat	Udefinert	God	Godt	God	Nordland FK	Nordland og Jan Mayen	Rødøy - Lurøy	158	ØYER I NESNA, LURØY OG TRÆNA KOMMUNER	1/20/2020 9:22:42 AM	1834	Lurøy
0362020100-1-C	Lovund Havn	CH2512112	H2	CW-NEA1/26	Norskehavet Sør	Moderat eksponert kyst	Euhalin (> 30)	Middels (1-5 m)	Moderat	Blandet	Kort (dager)	Moderat (1 - 3 knop)	Fysisk endring grunnet moloer	Ukjent grad	Ikke relevant	Moderat	Udefinert	God	Godt	God	Nordland FK	Nordland og Jan Mayen	Rødøy - Lurøy	158	ØYER I NESNA, LURØY OG TRÆNA KOMMUNER	1/20/2020 9:22:42 AM	1834	Lurøy
0362020100-1-C	Lovund Havn	CH2512112	H2	CW-NEA1/26	Norskehavet Sør	Moderat eksponert kyst	Euhalin (> 30)	Middels (1-5 m)	Moderat	Blandet	Kort (dager)	Moderat (1 - 3 knop)	Diffus avrenning og utslipp fra transport/infrastruktur	Middels grad	Ikke relevant	Moderat	Udefinert	God	Godt	God	Nordland FK	Nordland og Jan Mayen	Rødøy - Lurøy	158	ØYER I NESNA, LURØY OG TRÆNA KOMMUNER	1/20/2020 9:22:42 AM	1834	Lurøy
0362020100-1-C	Lovund Havn	CH2512112	H2	CW-NEA1/26	Norskehavet Sør	Moderat eksponert kyst	Euhalin (> 30)	Middels (1-5 m)	Moderat	Blandet	Kort (dager)	Moderat (1 - 3 knop)	Diffus avrenning fra havneaktivitet	Ukjent grad	Ikke relevant	Moderat	Udefinert	God	Godt	God	Nordland FK	Nordland og Jan Mayen	Rødøy - Lurøy	158	ØYER I NESNA, LURØY OG TRÆNA KOMMUNER	1/20/2020 9:22:42 AM	1834	Lurøy
0362020100-1-C	Lovund Havn	CH2512112	H2	CW-NEA1/26	Norskehavet Sør	Moderat eksponert kyst	Euhalin (> 30)	Middels (1-5 m)	Moderat	Blandet	Kort (dager)	Moderat (1 - 3 knop)	Fysisk endring grunnet havneanlegg	Ukjent grad	Ikke relevant	Moderat	Udefinert	God	Godt	God	Nordland FK	Nordland og Jan Mayen	Rødøy - Lurøy	158	ØYER I NESNA, LURØY OG TRÆNA KOMMUNER	1/20/2020 9:22:42 AM	1834	Lurøy
0362020100-2-C	Nordåsværfjorden - Tomfjorden	CH2512112	H2	CW-NEA1/26	Norskehavet Sør	Moderat eksponert kyst	Euhalin (> 30)	Middels (1-5 m)	Moderat	Blandet	Kort (dager)	Moderat (1 - 3 knop)	Diffus avrenning og utslipp fra fiskeoppdrett	Liten grad	God	Ikke relevant	Dårlig	Svært god	Udefinert	God	Nordland FK	Nordland og Jan Mayen	Rødøy - Lurøy	158	ØYER I NESNA, LURØY OG TRÆNA KOMMUNER	1/16/2020 3:13:03 PM	1827,1828,1834	Dønna, Nesna, Lurøy
0362020100-2-C	Nordåsværfjorden - Tomfjorden	CH2512112	H2	CW-NEA1/26	Norskehavet Sør	Moderat eksponert kyst	Euhalin (> 30)	Middels (1-5 m)	Moderat	Blandet	Kort (dager)	Moderat (1 - 3 knop)	Punktutslipp fra akvakultur	Liten grad	God	Ikke relevant	Dårlig	Svært god	Udefinert	God	Nordland FK	Nordland og Jan Mayen	Rødøy - Lurøy	158	ØYER I NESNA, LURØY OG TRÆNA KOMMUNER	1/16/2020 3:13:03 PM	1827,1828,1834	Dønna, Nesna, Lurøy
0362020201-1-C	Sjona-indre	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Hydromorfologisk endring ved overføring av vann	Stor grad	God	Ikke relevant	Udefinert	God	Udefinert	God	Nordland FK	Nordland og Jan Mayen	Ranfjorden	157	KYST UTSKARPEN-NESNA-TONNES	01.10.2023 10:43	1833	Rana
0362020201-1-C	Sjona-indre	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Menneskelig påvirkning av annen årsak	Ukjent grad	God	Ikke relevant	Udefinert	God	Udefinert	God	Nordland FK	Nordland og Jan Mayen	Ranfjorden	157	KYST UTSKARPEN-NESNA-TONNES	01.10.2023 10:43	1833	Rana
0362020201-2-C	Sjona-indre	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Hydromorfologisk endring ved overføring av vann	Middels grad	Moderat	Ikke relevant	Udefinert	God	Udefinert	God	Nordland FK	Nordland og Jan Mayen	Ranfjorden	157	KYST UTSKARPEN-NESNA-TONNES	07.09.2019 12:24	1828,1833,1834	Nesna, Rana, Lurøy
0362020201-2-C	Sjona-indre	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning og utslipp fra fiskeoppdrett	Liten grad	Moderat	Ikke relevant	Udefinert	God	Udefinert	God	Nordland FK	Nordland og Jan Mayen	Ranfjorden	157	KYST UTSKARPEN-NESNA-TONNES	07.09.2019 12:24	1828,1833,1834	Nesna, Rana, Lurøy
0362020202-C	Sjona-ytre	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)			God	Ikke relevant	Dårlig	God	Udefinert	God	Nordland FK	Nordland og Jan Mayen	Ranfjorden	158	ØYER I NESNA, LURØY OG TRÆNA KOMMUNER	10/28/2022 10:17:28 AM	1828,1834	Nesna, Lurøy
0362020203-C	Silavågen	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)			God	Ikke relevant	Udefinert	God	Udefinert	God	Nordland FK	Nordland og Jan Mayen	Rødøy - Lurøy	157	KYST UTSKARPEN-NESNA-TONNES	01.01.2005 00:00	1834	Lurøy
0362020300-C	Stigfjorden	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning og utslipp fra fiskeoppdrett	Liten grad	God	Ikke relevant	Udefinert	God	Udefinert	God	Nordland FK	Nordland og Jan Mayen	Rødøy - Lurøy	158	ØYER I NESNA, LURØY OG TRÆNA KOMMUNER	1/16/2020 3:09:40 PM	1834	Lurøy
0362020400-C	Aldersund	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning og utslipp fra fiskeoppdrett	Liten grad	God	Ikke relevant	Udefinert	God	Udefinert	God	Nordland FK	Nordland og Jan Mayen	Rødøy - Lurøy	157	KYST UTSKARPEN-NESNA-TONNES	1/16/2020 3:07:24 PM	1834	Lurøy
0362020500-1-C	Matskjerfjorden	CH2512112	H2	CW-NEA1/26	Norskehavet Sør	Moderat eksponert kyst	Euhalin (> 30)	Middels (1-5 m)	Moderat	Blandet	Kort (dager)	Moderat (1 - 3 knop)	Diffus avrenning og utslipp fra fiskeoppdrett	Liten grad	God	Ikke relevant	Udefinert	God	Udefinert	God	Nordland FK	Nordland og Jan Mayen	Rødøy - Lurøy	158	ØYER I NESNA, LURØY OG TRÆNA KOMMUNER	1/16/2020 3:02:27 PM	1834	Lurøy
0362020500-2-C	Kvarøyfjorden-ytre	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)	Diffus avrenning og utslipp fra fiskeoppdrett	Liten grad	God	Ikke relevant	Udefinert	God	Udefinert	God	Nordland FK	Nordland og Jan Mayen	Rødøy - Lurøy	158	ØYER I NESNA, LURØY OG TRÆNA KOMMUNER	1/16/2020 2:57:28 PM	1834,1836	Lurøy, Rødøy
0362020500-3-C	Færøya	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)			God	Ikke relevant	Udefinert	God	Udefinert	God	Nordland FK	Nordland og Jan Mayen	Rødøy - Lurøy	158	ØYER I NESNA, LURØY OG TRÆNA KOMMUNER	11/15/2004 12:00:00 AM	1834	Lurøy
0362020500-4-C	Kvina	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)			God	Ikke relevant	Udefinert	God	Udefinert	God	Nordland FK	Nordland og Jan Mayen	Rødøy - Lurøy	157	KYST UTSKARPEN-NESNA-TONNES	11/27/2005 12:00:00 AM	1834	Lurøy
0362020500-5-C	Kvarøyfjorden-indre	CH3513222	H3	CW-NEA7	Norskehavet Sør	Beskyttet kyst/fjord	Euhalin (> 30)	Middels (1-5 m)	Beskyttet	Delvis blandet	Moderat (uker)	Moderat (1 - 3 knop)			God	Ikke relevant	Udefinert	God	Udefinert	God	Nordland FK	Nordland og Jan Mayen	Rødøy - Lurøy	158	ØYER I NESNA, LURØY OG TRÆNA KOMMUNER	11/27/2005 12:00:00 AM	1834	Lurøy
0362020600-C	Måværfjorden	CH1511112	H1	CW-NEA1/26	Norskehavet Sør	Åpen eksponert kyst	Euhalin (> 30)	Middels (1-5 m)	Høy	Blandet	Kort (dager)	Moderat (1 - 3 knop)	Diffus avrenning og utslipp fra fiskeoppdrett	Liten grad	God	Ikke relevant	Udefinert	Svært god	Udefinert	God	Nordland FK	Nordland og Jan Mayen	Rødøy - Lurøy	158	ØYER I NESNA, LURØY OG TRÆNA KOMMUNER	1/29/2021 10:06:02 AM	1834,1835,1836	Lurøy, Træna, Rødøy
